Origin,Destination,Company,Departure Time,Arrival Time,Duration Time,Flight Price,Date,Cabin Class,Flight Id
DEL,BOM,Vistara ,8:50,11:10,2h 20m,"3,246",25-02-2022,Economy,A1961
BOM,DEL,Vistara ,20:55,23:00,2h 05m,"2,496",25-02-2022,Economy,A1962
BOM,DEL,Vistara ,18:30,20:40,2h 10m,"2,496",25-02-2022,Economy,A1963
BOM,DEL,Vistara ,22:45,0:55,2h 10m,"2,496",25-02-2022,Economy,A1964
BOM,DEL,Air India ,21:30,23:45,2h 15m,"2,464",25-02-2022,Economy,A1965
BOM,DEL,Air India ,16:00,18:15,2h 15m,"2,464",25-02-2022,Economy,A1966
BOM,DEL,Air India ,19:00,21:15,2h 15m,"2,464",25-02-2022,Economy,A1967
BOM,DEL,Vistara ,21:55,0:10,2h 15m,"2,496",25-02-2022,Economy,A1968
BOM,DEL,Air India ,18:00,20:25,2h 25m,"2,464",25-02-2022,Economy,A1969
BOM,DEL,SpiceJet ,21:45,23:55,2h 10m,"2,614",25-02-2022,Economy,A1970
BOM,DEL,Vistara ,15:45,18:05,2h 20m,"2,744",25-02-2022,Economy,A1971
BOM,DEL,SpiceJet ,19:25,21:50,2h 25m,"2,614",25-02-2022,Economy,A1972
BOM,DEL,Vistara ,17:35,19:45,2h 10m,"3,166",25-02-2022,Economy,A1973
BOM,DEL,Vistara ,19:45,21:55,2h 10m,"3,166",25-02-2022,Economy,A1974
BOM,DEL,IndiGo ,8:30,10:25,1h 55m,"2,339",26-02-2022,Economy,A1975
BOM,DEL,IndiGo ,7:45,9:50,2h 05m,"2,235",26-02-2022,Economy,A1976
BOM,DEL,Vistara ,6:00,8:05,2h 05m,"2,496",26-02-2022,Economy,A1977
BOM,DEL,Vistara ,6:30,8:35,2h 05m,"2,496",26-02-2022,Economy,A1978
BOM,DEL,IndiGo ,9:20,11:30,2h 10m,"2,235",26-02-2022,Economy,A1979
BOM,DEL,Go First ,12:30,14:35,2h 05m,"2,322",26-02-2022,Economy,A1980
BOM,DEL,Go First ,14:30,16:35,2h 05m,"2,322",26-02-2022,Economy,A1981
BOM,DEL,Go First ,6:00,8:10,2h 10m,"2,322",26-02-2022,Economy,A1982
BOM,DEL,Go First ,8:00,10:10,2h 10m,"2,322",26-02-2022,Economy,A1983
BOM,DEL,Go First ,9:55,12:10,2h 15m,"2,322",26-02-2022,Economy,A1984
BOM,DEL,Go First ,12:15,14:30,2h 15m,"2,322",26-02-2022,Economy,A1985
BOM,DEL,Go First ,13:30,15:45,2h 15m,"2,322",26-02-2022,Economy,A1986
BOM,DEL,IndiGo ,11:45,14:00,2h 15m,"2,339",26-02-2022,Economy,A1987
BOM,DEL,Vistara ,12:25,14:30,2h 05m,"2,744",26-02-2022,Economy,A1988
BOM,DEL,Vistara ,11:55,14:05,2h 10m,"2,744",26-02-2022,Economy,A1989
BOM,DEL,Air India ,7:00,9:10,2h 10m,"2,779",26-02-2022,Economy,A1990
BOM,DEL,Vistara ,10:25,12:40,2h 15m,"2,744",26-02-2022,Economy,A1991
BOM,DEL,Vistara ,14:40,16:55,2h 15m,"2,744",26-02-2022,Economy,A1992
BOM,DEL,Air India ,8:00,10:15,2h 15m,"2,779",26-02-2022,Economy,A1993
BOM,DEL,Air India ,10:00,12:15,2h 15m,"2,779",26-02-2022,Economy,A1994
DEL,BOM,Air India ,18:00,20:00,2h,"2,476",26-02-2022,Economy,A1995
DEL,BOM,IndiGo ,23:35,1:45,2h 10m,"2,170",26-02-2022,Economy,A1996
DEL,BOM,Go First ,15:30,17:35,2h 05m,"2,392",26-02-2022,Economy,A1997
DEL,BOM,Go First ,17:00,19:05,2h 05m,"2,392",26-02-2022,Economy,A1998
DEL,BOM,Air India ,19:00,21:15,2h 15m,"2,476",26-02-2022,Economy,A1999
DEL,BOM,Vistara ,20:40,22:50,2h 10m,"2,586",26-02-2022,Economy,A2000
DEL,BOM,Vistara ,21:40,23:50,2h 10m,"2,586",26-02-2022,Economy,A2001
DEL,BOM,Go First ,22:30,0:40,2h 10m,"2,392",26-02-2022,Economy,A2002
DEL,BOM,IndiGo ,18:40,20:50,2h 10m,"2,410",26-02-2022,Economy,A2003
DEL,BOM,IndiGo ,17:15,19:25,2h 10m,"2,410",26-02-2022,Economy,A2004
DEL,BOM,Go First ,15:00,17:15,2h 15m,"2,392",26-02-2022,Economy,A2005
DEL,BOM,Go First ,19:40,21:55,2h 15m,"2,392",26-02-2022,Economy,A2006
DEL,BOM,Go First ,21:00,23:15,2h 15m,"2,392",26-02-2022,Economy,A2007
DEL,BOM,IndiGo ,21:15,23:30,2h 15m,"2,410",26-02-2022,Economy,A2008
DEL,BOM,Go First ,18:05,20:25,2h 20m,"2,392",26-02-2022,Economy,A2009
DEL,BOM,Air India ,20:00,22:10,2h 10m,"2,791",26-02-2022,Economy,A2010
DEL,BOM,Vistara ,15:30,17:40,2h 10m,"2,823",26-02-2022,Economy,A2011
DEL,BOM,Vistara ,19:50,22:00,2h 10m,"2,823",26-02-2022,Economy,A2012
DEL,BOM,SpiceJet ,18:55,21:05,2h 10m,"2,621",26-02-2022,Economy,A2013
DEL,BOM,SpiceJet ,19:45,22:05,2h 20m,"2,621",26-02-2022,Economy,A2014
DEL,BOM,Air India ,7:00,9:05,2h 05m,"2,476",26-02-2022,Economy,A2015
DEL,BOM,Air India ,10:40,12:50,2h 10m,"2,476",26-02-2022,Economy,A2016
DEL,BOM,Air India ,8:00,10:10,2h 10m,"2,476",26-02-2022,Economy,A2017
DEL,BOM,Go First ,13:30,15:35,2h 05m,"2,392",26-02-2022,Economy,A2018
DEL,BOM,Air India ,9:00,11:15,2h 15m,"2,476",26-02-2022,Economy,A2019
DEL,BOM,Vistara ,5:45,7:55,2h 10m,"2,586",26-02-2022,Economy,A2020
DEL,BOM,Go First ,7:00,9:10,2h 10m,"2,392",26-02-2022,Economy,A2021
DEL,BOM,Go First ,8:00,10:10,2h 10m,"2,392",26-02-2022,Economy,A2022
DEL,BOM,IndiGo ,12:00,14:10,2h 10m,"2,410",26-02-2022,Economy,A2023
DEL,BOM,Go First ,14:20,16:35,2h 15m,"2,392",26-02-2022,Economy,A2024
DEL,BOM,Go First ,15:00,17:15,2h 15m,"2,392",26-02-2022,Economy,A2025
DEL,BOM,IndiGo ,14:20,16:35,2h 15m,"2,410",26-02-2022,Economy,A2026
DEL,BOM,Vistara ,9:30,11:35,2h 05m,"2,823",26-02-2022,Economy,A2027
DEL,BOM,Go First ,10:30,12:50,2h 20m,"2,392",26-02-2022,Economy,A2028
DEL,BOM,Go First ,2:00,4:15,2h 15m,"2,392",26-02-2022,Economy,A2029
DEL,BOM,Vistara ,12:50,15:00,2h 10m,"2,823",26-02-2022,Economy,A2030
DEL,BOM,Vistara ,14:20,16:30,2h 10m,"2,823",26-02-2022,Economy,A2031
DEL,BOM,Vistara ,10:20,12:35,2h 15m,"2,823",26-02-2022,Economy,A2032
DEL,BOM,Vistara ,11:40,14:00,2h 20m,"2,823",26-02-2022,Economy,A2033
DEL,BOM,Vistara ,7:30,9:45,2h 15m,"3,246",26-02-2022,Economy,A2034
DEL,BOM,Vistara ,8:50,11:10,2h 20m,"3,246",26-02-2022,Economy,A2035
BOM,DEL,Vistara ,20:55,23:00,2h 05m,"2,496",26-02-2022,Economy,A2036
BOM,DEL,Vistara ,18:30,20:40,2h 10m,"2,496",26-02-2022,Economy,A2037
BOM,DEL,Vistara ,22:45,0:55,2h 10m,"2,496",26-02-2022,Economy,A2038
BOM,DEL,Air India ,21:30,23:45,2h 15m,"2,464",26-02-2022,Economy,A2039
BOM,DEL,Air India ,16:00,18:15,2h 15m,"2,464",26-02-2022,Economy,A2040
BOM,DEL,Air India ,19:00,21:15,2h 15m,"2,464",26-02-2022,Economy,A2041
BOM,DEL,Vistara ,21:55,0:10,2h 15m,"2,496",26-02-2022,Economy,A2042
BOM,DEL,Air India ,18:00,20:25,2h 25m,"2,464",26-02-2022,Economy,A2043
BOM,DEL,SpiceJet ,21:45,23:55,2h 10m,"2,614",26-02-2022,Economy,A2044
BOM,DEL,Vistara ,15:45,18:05,2h 20m,"2,744",26-02-2022,Economy,A2045
BOM,DEL,SpiceJet ,19:25,21:50,2h 25m,"2,614",26-02-2022,Economy,A2046
BOM,DEL,Vistara ,17:35,19:45,2h 10m,"3,166",26-02-2022,Economy,A2047
BOM,DEL,Vistara ,19:45,21:55,2h 10m,"3,166",26-02-2022,Economy,A2048
BOM,DEL,Vistara ,6:30,8:35,2h 05m,"2,496",27-02-2022,Economy,A2049
BOM,DEL,AirAsia India ,7:20,9:30,2h 10m,"2,211",27-02-2022,Economy,A2050
BOM,DEL,Air India ,7:00,9:10,2h 10m,"2,464",27-02-2022,Economy,A2051
BOM,DEL,Air India ,8:00,10:15,2h 15m,"2,464",27-02-2022,Economy,A2052
BOM,DEL,Air India ,10:00,12:15,2h 15m,"2,464",27-02-2022,Economy,A2053
BOM,DEL,SpiceJet ,7:20,9:35,2h 15m,"2,339",27-02-2022,Economy,A2054
BOM,DEL,SpiceJet ,10:15,12:30,2h 15m,"2,339",27-02-2022,Economy,A2055
BOM,DEL,Vistara ,12:25,14:30,2h 05m,"2,744",27-02-2022,Economy,A2056
BOM,DEL,Vistara ,11:55,14:05,2h 10m,"2,744",27-02-2022,Economy,A2057
BOM,DEL,Vistara ,10:25,12:40,2h 15m,"2,744",27-02-2022,Economy,A2058
BOM,DEL,Vistara ,14:40,16:55,2h 15m,"2,744",27-02-2022,Economy,A2059
BOM,DEL,Vistara ,7:30,9:40,2h 10m,"3,166",27-02-2022,Economy,A2060
BOM,DEL,Vistara ,8:45,11:00,2h 15m,"3,166",27-02-2022,Economy,A2061
DEL,BOM,Air India ,18:00,20:00,2h,"2,476",27-02-2022,Economy,A2062
DEL,BOM,Vistara ,20:40,22:50,2h 10m,"2,586",27-02-2022,Economy,A2063
DEL,BOM,Vistara ,21:40,23:50,2h 10m,"2,586",27-02-2022,Economy,A2064
DEL,BOM,IndiGo ,23:35,1:45,2h 10m,"2,410",27-02-2022,Economy,A2065
DEL,BOM,IndiGo ,21:15,23:30,2h 15m,"2,410",27-02-2022,Economy,A2066
DEL,BOM,Air India ,20:00,22:10,2h 10m,"2,791",27-02-2022,Economy,A2067
DEL,BOM,Vistara ,15:30,17:40,2h 10m,"2,823",27-02-2022,Economy,A2068
DEL,BOM,Vistara ,19:50,22:00,2h 10m,"2,823",27-02-2022,Economy,A2069
DEL,BOM,SpiceJet ,18:55,21:05,2h 10m,"2,621",27-02-2022,Economy,A2070
DEL,BOM,Air India ,19:00,21:15,2h 15m,"2,791",27-02-2022,Economy,A2071
DEL,BOM,IndiGo ,17:15,19:25,2h 10m,"2,791",27-02-2022,Economy,A2072
DEL,BOM,IndiGo ,18:40,20:50,2h 10m,"2,791",27-02-2022,Economy,A2073
DEL,BOM,SpiceJet ,19:45,22:05,2h 20m,"2,621",27-02-2022,Economy,A2074
DEL,BOM,Vistara ,19:00,21:15,2h 15m,"3,246",27-02-2022,Economy,A2075
DEL,BOM,Vistara ,16:45,19:05,2h 20m,"3,246",27-02-2022,Economy,A2076
DEL,BOM,Vistara ,17:45,20:05,2h 20m,"3,246",27-02-2022,Economy,A2077
DEL,BOM,AirAsia India ,20:00,22:15,2h 15m,"3,733",27-02-2022,Economy,A2078
DEL,BOM,Air India ,7:00,9:05,2h 05m,"2,476",27-02-2022,Economy,A2079
DEL,BOM,AirAsia India ,4:25,6:35,2h 10m,"2,155",27-02-2022,Economy,A2080
DEL,BOM,Air India ,8:00,10:10,2h 10m,"2,476",27-02-2022,Economy,A2081
DEL,BOM,Air India ,9:00,11:15,2h 15m,"2,476",27-02-2022,Economy,A2082
DEL,BOM,Vistara ,9:30,11:35,2h 05m,"2,823",27-02-2022,Economy,A2083
DEL,BOM,Air India ,10:40,12:50,2h 10m,"2,791",27-02-2022,Economy,A2084
DEL,BOM,Vistara ,12:50,15:00,2h 10m,"2,823",27-02-2022,Economy,A2085
DEL,BOM,Vistara ,14:20,16:30,2h 10m,"2,823",27-02-2022,Economy,A2086
DEL,BOM,Vistara ,10:20,12:35,2h 15m,"2,823",27-02-2022,Economy,A2087
DEL,BOM,Vistara ,11:40,14:00,2h 20m,"2,823",27-02-2022,Economy,A2088
DEL,BOM,Vistara ,7:30,9:45,2h 15m,"3,246",27-02-2022,Economy,A2089
DEL,BOM,Vistara ,8:50,11:10,2h 20m,"3,246",27-02-2022,Economy,A2090
BOM,DEL,AirAsia India ,22:55,1:00,2h 05m,"2,211",27-02-2022,Economy,A2091
BOM,DEL,Vistara ,20:55,23:00,2h 05m,"2,496",27-02-2022,Economy,A2092
BOM,DEL,Vistara ,18:30,20:40,2h 10m,"2,496",27-02-2022,Economy,A2093
BOM,DEL,Vistara ,22:45,0:55,2h 10m,"2,496",27-02-2022,Economy,A2094
BOM,DEL,Air India ,21:30,23:45,2h 15m,"2,464",27-02-2022,Economy,A2095
BOM,DEL,Air India ,19:00,21:15,2h 15m,"2,464",27-02-2022,Economy,A2096
BOM,DEL,Vistara ,21:55,0:10,2h 15m,"2,496",27-02-2022,Economy,A2097
BOM,DEL,Air India ,18:00,20:25,2h 25m,"2,464",27-02-2022,Economy,A2098
BOM,DEL,Air India ,16:00,18:15,2h 15m,"2,779",27-02-2022,Economy,A2099
BOM,DEL,Vistara ,15:45,18:05,2h 20m,"2,744",27-02-2022,Economy,A2100
BOM,DEL,Vistara ,17:35,19:45,2h 10m,"3,166",27-02-2022,Economy,A2101
BOM,DEL,Vistara ,19:45,21:55,2h 10m,"3,166",27-02-2022,Economy,A2102
BOM,DEL,IndiGo ,8:30,10:25,1h 55m,"2,339",28-02-2022,Economy,A2103
BOM,DEL,IndiGo ,7:45,9:50,2h 05m,"2,235",28-02-2022,Economy,A2104
BOM,DEL,Vistara ,6:00,8:05,2h 05m,"2,496",28-02-2022,Economy,A2105
BOM,DEL,Vistara ,6:30,8:35,2h 05m,"2,496",28-02-2022,Economy,A2106
BOM,DEL,AirAsia India ,7:20,9:30,2h 10m,"2,211",28-02-2022,Economy,A2107
BOM,DEL,IndiGo ,9:20,11:30,2h 10m,"2,235",28-02-2022,Economy,A2108
BOM,DEL,Air India ,7:00,9:10,2h 10m,"2,464",28-02-2022,Economy,A2109
BOM,DEL,IndiGo ,11:45,14:00,2h 15m,"2,235",28-02-2022,Economy,A2110
BOM,DEL,IndiGo ,13:40,15:50,2h 10m,"2,339",28-02-2022,Economy,A2111
BOM,DEL,IndiGo ,10:05,12:15,2h 10m,"2,339",28-02-2022,Economy,A2112
BOM,DEL,Air India ,10:00,12:15,2h 15m,"2,464",28-02-2022,Economy,A2113
BOM,DEL,IndiGo ,7:05,9:20,2h 15m,"2,339",28-02-2022,Economy,A2114
BOM,DEL,Vistara ,12:25,14:30,2h 05m,"2,744",28-02-2022,Economy,A2115
BOM,DEL,Vistara ,11:55,14:05,2h 10m,"2,744",28-02-2022,Economy,A2116
BOM,DEL,Vistara ,10:25,12:40,2h 15m,"2,744",28-02-2022,Economy,A2117
BOM,DEL,Vistara ,14:40,16:55,2h 15m,"2,744",28-02-2022,Economy,A2118
BOM,DEL,Air India ,8:00,10:15,2h 15m,"2,779",28-02-2022,Economy,A2119
BOM,DEL,SpiceJet ,7:20,9:35,2h 15m,"2,614",28-02-2022,Economy,A2120
BOM,DEL,SpiceJet ,10:15,12:30,2h 15m,"2,614",28-02-2022,Economy,A2121
BOM,DEL,Vistara ,8:45,11:00,2h 15m,"3,166",28-02-2022,Economy,A2122
BOM,DEL,Vistara ,7:30,9:40,2h 10m,"3,721",28-02-2022,Economy,A2123
DEL,BOM,Air India ,18:00,20:00,2h,"2,476",28-02-2022,Economy,A2124
DEL,BOM,IndiGo ,23:35,1:45,2h 10m,"2,170",28-02-2022,Economy,A2125
DEL,BOM,Air India ,19:00,21:15,2h 15m,"2,476",28-02-2022,Economy,A2126
DEL,BOM,Vistara ,20:40,22:50,2h 10m,"2,586",28-02-2022,Economy,A2127
DEL,BOM,Vistara ,21:40,23:50,2h 10m,"2,586",28-02-2022,Economy,A2128
DEL,BOM,IndiGo ,18:40,20:50,2h 10m,"2,410",28-02-2022,Economy,A2129
DEL,BOM,IndiGo ,21:15,23:30,2h 15m,"2,410",28-02-2022,Economy,A2130
DEL,BOM,AirAsia India ,20:00,22:15,2h 15m,"2,410",28-02-2022,Economy,A2131
DEL,BOM,Air India ,20:00,22:10,2h 10m,"2,791",28-02-2022,Economy,A2132
DEL,BOM,Vistara ,15:30,17:40,2h 10m,"2,823",28-02-2022,Economy,A2133
DEL,BOM,Vistara ,19:50,22:00,2h 10m,"2,823",28-02-2022,Economy,A2134
DEL,BOM,SpiceJet ,18:55,21:05,2h 10m,"2,621",28-02-2022,Economy,A2135
DEL,BOM,IndiGo ,17:15,19:25,2h 10m,"2,791",28-02-2022,Economy,A2136
DEL,BOM,SpiceJet ,19:45,22:05,2h 20m,"2,621",28-02-2022,Economy,A2137
DEL,BOM,Vistara ,19:00,21:15,2h 15m,"3,246",28-02-2022,Economy,A2138
DEL,BOM,Vistara ,16:45,19:05,2h 20m,"3,246",28-02-2022,Economy,A2139
DEL,BOM,Vistara ,17:45,20:05,2h 20m,"3,246",28-02-2022,Economy,A2140
DEL,BOM,IndiGo ,7:15,9:25,2h 10m,"2,170",28-02-2022,Economy,A2141
DEL,BOM,IndiGo ,6:30,8:40,2h 10m,"2,170",28-02-2022,Economy,A2142
DEL,BOM,AirAsia India ,4:25,6:35,2h 10m,"2,155",28-02-2022,Economy,A2143
DEL,BOM,IndiGo ,8:45,11:05,2h 20m,"2,170",28-02-2022,Economy,A2144
DEL,BOM,IndiGo ,10:45,13:05,2h 20m,"2,170",28-02-2022,Economy,A2145
DEL,BOM,IndiGo ,12:00,14:10,2h 10m,"2,410",28-02-2022,Economy,A2146
DEL,BOM,IndiGo ,14:20,16:35,2h 15m,"2,410",28-02-2022,Economy,A2147
DEL,BOM,IndiGo ,9:30,12:00,2h 30m,"2,170",28-02-2022,Economy,A2148
DEL,BOM,SpiceJet ,7:20,9:35,2h 15m,"2,409",28-02-2022,Economy,A2149
DEL,BOM,SpiceJet ,6:20,8:40,2h 20m,"2,621",28-02-2022,Economy,A2150
BOM,DEL,Vistara ,20:55,23:00,2h 05m,"2,496",28-02-2022,Economy,A2151
BOM,DEL,IndiGo ,17:15,19:20,2h 05m,"2,339",28-02-2022,Economy,A2152
BOM,DEL,Vistara ,18:30,20:40,2h 10m,"2,496",28-02-2022,Economy,A2153
BOM,DEL,Vistara ,22:45,0:55,2h 10m,"2,496",28-02-2022,Economy,A2154
BOM,DEL,Air India ,21:30,23:45,2h 15m,"2,464",28-02-2022,Economy,A2155
BOM,DEL,SpiceJet ,21:45,23:55,2h 10m,"2,339",28-02-2022,Economy,A2156
BOM,DEL,Air India ,16:00,18:15,2h 15m,"2,464",28-02-2022,Economy,A2157
BOM,DEL,Air India ,19:00,21:15,2h 15m,"2,464",28-02-2022,Economy,A2158
BOM,DEL,Vistara ,21:55,0:10,2h 15m,"2,496",28-02-2022,Economy,A2159
BOM,DEL,Air India ,18:00,20:25,2h 25m,"2,464",28-02-2022,Economy,A2160
BOM,DEL,Vistara ,15:45,18:05,2h 20m,"2,744",28-02-2022,Economy,A2161
BOM,DEL,SpiceJet ,19:25,21:50,2h 25m,"2,614",28-02-2022,Economy,A2162
BOM,DEL,Vistara ,17:35,19:45,2h 10m,"3,166",28-02-2022,Economy,A2163
BOM,DEL,Vistara ,19:45,21:55,2h 10m,"3,166",28-02-2022,Economy,A2164
BOM,BLR,Go First ,6:05,7:40,1h 35m,"5,011",14-02-2022,Economy,A2165
BOM,BLR,Go First ,14:35,16:10,1h 35m,"5,011",14-02-2022,Economy,A2166
BOM,BLR,IndiGo ,8:30,10:05,1h 35m,"5,103",14-02-2022,Economy,A2167
BOM,BLR,Air India ,9:30,11:10,1h 40m,"5,103",14-02-2022,Economy,A2168
BOM,BLR,Go First ,12:30,14:10,1h 40m,"5,011",14-02-2022,Economy,A2169
BOM,BLR,AirAsia India ,13:05,14:45,1h 40m,"5,104",14-02-2022,Economy,A2170
BOM,BLR,Vistara ,9:05,10:45,1h 40m,"5,362",14-02-2022,Economy,A2171
BOM,BLR,IndiGo ,14:20,16:05,1h 45m,"5,103",14-02-2022,Economy,A2172
BOM,BLR,IndiGo ,9:30,11:20,1h 50m,"5,103",14-02-2022,Economy,A2173
BOM,BLR,Vistara ,7:00,8:50,1h 50m,"5,362",14-02-2022,Economy,A2174
BOM,BLR,IndiGo ,6:55,8:30,1h 35m,"6,783",14-02-2022,Economy,A2175
BLR,BOM,Go First ,19:00,20:40,1h 40m,"5,085",14-02-2022,Economy,A2176
BLR,BOM,AirAsia India ,22:45,0:35,1h 50m,"4,700",14-02-2022,Economy,A2177
BLR,BOM,IndiGo ,16:50,18:35,1h 45m,"5,178",14-02-2022,Economy,A2178
BLR,BOM,AirAsia India ,18:50,20:35,1h 45m,"5,179",14-02-2022,Economy,A2179
BLR,BOM,Go First ,20:00,21:50,1h 50m,"5,085",14-02-2022,Economy,A2180
BLR,BOM,IndiGo ,18:00,19:50,1h 50m,"5,178",14-02-2022,Economy,A2181
BLR,BOM,Air India ,19:10,21:05,1h 55m,"5,179",14-02-2022,Economy,A2182
BLR,BOM,Vistara ,18:25,20:15,1h 50m,"5,438",14-02-2022,Economy,A2183
BLR,BOM,Go First ,22:00,23:55,1h 55m,"5,085",14-02-2022,Economy,A2184
BLR,BOM,Vistara ,19:55,21:50,1h 55m,"5,438",14-02-2022,Economy,A2185
BLR,BOM,IndiGo ,19:35,21:35,2h,"5,178",14-02-2022,Economy,A2186
BLR,BOM,Vistara ,6:40,8:15,1h 35m,"5,438",14-02-2022,Economy,A2187
BLR,BOM,Air India ,6:45,8:35,1h 50m,"5,179",14-02-2022,Economy,A2188
BLR,BOM,Vistara ,9:30,11:25,1h 55m,"5,438",14-02-2022,Economy,A2189
BLR,BOM,IndiGo ,12:40,14:30,1h 50m,"8,538",14-02-2022,Economy,A2190
BOM,BLR,Go First ,18:00,19:40,1h 40m,"5,011",14-02-2022,Economy,A2191
BOM,BLR,Air India ,16:45,18:30,1h 45m,"5,103",14-02-2022,Economy,A2192
BOM,BLR,Go First ,21:00,22:45,1h 45m,"5,011",14-02-2022,Economy,A2193
BOM,BLR,Go First ,22:50,0:35,1h 45m,"5,011",14-02-2022,Economy,A2194
BOM,BLR,AirAsia India ,20:10,22:05,1h 55m,"4,639",14-02-2022,Economy,A2195
BOM,BLR,AirAsia India ,21:20,23:15,1h 55m,"4,639",14-02-2022,Economy,A2196
BOM,BLR,IndiGo ,17:10,18:55,1h 45m,"5,103",14-02-2022,Economy,A2197
BOM,BLR,Vistara ,16:00,17:45,1h 45m,"5,362",14-02-2022,Economy,A2198
BOM,BLR,Vistara ,19:10,20:55,1h 45m,"5,362",14-02-2022,Economy,A2199
BOM,BLR,IndiGo ,20:30,22:15,1h 45m,"5,313",14-02-2022,Economy,A2200
BOM,BLR,IndiGo ,8:30,10:05,1h 35m,"5,103",15-02-2022,Economy,A2201
BOM,BLR,Go First ,6:05,7:40,1h 35m,"5,102",15-02-2022,Economy,A2202
BOM,BLR,Go First ,14:35,16:10,1h 35m,"5,102",15-02-2022,Economy,A2203
BOM,BLR,Air India ,9:30,11:10,1h 40m,"5,103",15-02-2022,Economy,A2204
BOM,BLR,IndiGo ,10:15,11:55,1h 40m,"5,103",15-02-2022,Economy,A2205
BOM,BLR,Go First ,12:30,14:10,1h 40m,"5,102",15-02-2022,Economy,A2206
BOM,BLR,AirAsia India ,13:05,14:45,1h 40m,"5,104",15-02-2022,Economy,A2207
BOM,BLR,Vistara ,9:05,10:45,1h 40m,"5,362",15-02-2022,Economy,A2208
BOM,BLR,IndiGo ,9:30,11:20,1h 50m,"5,103",15-02-2022,Economy,A2209
BOM,BLR,Vistara ,6:00,7:50,1h 50m,"5,362",15-02-2022,Economy,A2210
BOM,BLR,Vistara ,7:00,8:50,1h 50m,"5,362",15-02-2022,Economy,A2211
BOM,BLR,IndiGo ,6:55,8:30,1h 35m,"6,468",15-02-2022,Economy,A2212
BOM,BLR,IndiGo ,14:20,16:05,1h 45m,"9,093",15-02-2022,Economy,A2213
BLR,BOM,Go First ,19:00,20:40,1h 40m,"5,177",15-02-2022,Economy,A2214
BLR,BOM,AirAsia India ,22:45,0:35,1h 50m,"4,700",15-02-2022,Economy,A2215
BLR,BOM,AirAsia India ,18:50,20:35,1h 45m,"5,179",15-02-2022,Economy,A2216
BLR,BOM,Vistara ,19:00,20:45,1h 45m,"5,438",15-02-2022,Economy,A2217
BLR,BOM,Vistara ,21:40,23:25,1h 45m,"5,438",15-02-2022,Economy,A2218
BLR,BOM,IndiGo ,18:00,19:50,1h 50m,"5,178",15-02-2022,Economy,A2219
BLR,BOM,Go First ,20:00,21:50,1h 50m,"5,177",15-02-2022,Economy,A2220
BLR,BOM,Vistara ,18:25,20:15,1h 50m,"5,438",15-02-2022,Economy,A2221
BLR,BOM,Air India ,19:10,21:05,1h 55m,"5,179",15-02-2022,Economy,A2222
BLR,BOM,IndiGo ,16:50,18:35,1h 45m,"5,546",15-02-2022,Economy,A2223
BLR,BOM,Go First ,22:00,23:55,1h 55m,"5,177",15-02-2022,Economy,A2224
BLR,BOM,Vistara ,19:55,21:50,1h 55m,"5,438",15-02-2022,Economy,A2225
BLR,BOM,IndiGo ,19:35,21:35,2h,"5,178",15-02-2022,Economy,A2226
BLR,BOM,SpiceJet ,5:55,7:15,1h 20m,"5,177",15-02-2022,Economy,A2227
BLR,BOM,Go First ,5:45,7:20,1h 35m,"5,177",15-02-2022,Economy,A2228
BLR,BOM,Go First ,8:10,9:50,1h 40m,"5,177",15-02-2022,Economy,A2229
BLR,BOM,Go First ,10:00,11:40,1h 40m,"5,177",15-02-2022,Economy,A2230
BLR,BOM,IndiGo ,12:40,14:30,1h 50m,"6,543",15-02-2022,Economy,A2231
BLR,BOM,IndiGo ,7:00,8:50,1h 50m,"6,858",15-02-2022,Economy,A2232
BLR,BOM,IndiGo ,8:05,9:55,1h 50m,"8,538",15-02-2022,Economy,A2233
BOM,BLR,Go First ,18:00,19:40,1h 40m,"5,102",15-02-2022,Economy,A2234
BOM,BLR,Air India ,16:45,18:30,1h 45m,"5,103",15-02-2022,Economy,A2235
BOM,BLR,AirAsia India ,20:10,22:05,1h 55m,"4,639",15-02-2022,Economy,A2236
BOM,BLR,AirAsia India ,21:20,23:15,1h 55m,"4,639",15-02-2022,Economy,A2237
BOM,BLR,IndiGo ,17:10,18:55,1h 45m,"5,103",15-02-2022,Economy,A2238
BOM,BLR,Go First ,21:00,22:45,1h 45m,"5,102",15-02-2022,Economy,A2239
BOM,BLR,Go First ,22:50,0:35,1h 45m,"5,102",15-02-2022,Economy,A2240
BOM,BLR,Vistara ,16:00,17:45,1h 45m,"5,362",15-02-2022,Economy,A2241
BOM,BLR,Vistara ,17:30,19:15,1h 45m,"5,362",15-02-2022,Economy,A2242
BOM,BLR,Vistara ,19:10,20:55,1h 45m,"5,362",15-02-2022,Economy,A2243
BOM,BLR,Vistara ,21:00,22:50,1h 50m,"5,362",15-02-2022,Economy,A2244
BOM,BLR,IndiGo ,20:30,22:15,1h 45m,"5,471",15-02-2022,Economy,A2245
BOM,BLR,Go First ,6:05,7:40,1h 35m,"5,011",16-02-2022,Economy,A2246
BOM,BLR,Go First ,14:35,16:10,1h 35m,"5,011",16-02-2022,Economy,A2247
BOM,BLR,IndiGo ,8:30,10:05,1h 35m,"5,103",16-02-2022,Economy,A2248
BOM,BLR,Air India ,9:30,11:10,1h 40m,"5,103",16-02-2022,Economy,A2249
BOM,BLR,Go First ,12:30,14:10,1h 40m,"5,011",16-02-2022,Economy,A2250
